-3750.0188,14507.2569,220916,040039,A,32.83,8.15,104.6,1.1,07,1            
-3750.0097,14507.2584,220916,040040,A,32.85,7.89,105.4,1.1,07,1            
-3750.0007,14507.2600,220916,040041,A,32.37,7.99,106.3,1.4,06,1            
-3749.9919,14507.2615,220916,040042,A,31.56,8.13,107.0,1.4,06,1            
-3749.9832,14507.2630,220916,040043,A,31.07,8.04,107.9,1.4,06,1            
-3749.9748,14507.2645,220916,040044,A,30.49,8.19,108.5,1.4,06,1            
-3749.9664,14507.2660,220916,040045,A,30.10,8.04,108.9,1.4,06,1            
-3749.9582,14507.2674,220916,040046,A,29.90,7.77,109.1,1.1,07,1            
-3749.9499,14507.2687,220916,040047,A,29.98,7.81,109.5,1.1,07,1            
-3749.9416,14507.2701,220916,040048,A,30.32,7.90,109.7,1.1,07,1            
-3749.9331,14507.2716,220916,040049,A,30.80,8.44,109.8,1.4,06,1            
-3749.9246,14507.2732,220916,040050,A,31.05,8.66,109.9,1.4,06,1            
-3749.9161,14507.2748,220916,040051,A,31.03,8.56,109.8,1.4,06,1            
-3749.9076,14507.2764,220916,040052,A,30.98,8.27,109.6,1.9,05,1            
-3749.8991,14507.2779,220916,040053,A,30.90,8.05,109.2,1.9,05,1            
-3749.8906,14507.2794,220916,040054,A,30.81,8.20,108.9,1.9,05,1            
-3749.8822,14507.2809,220916,040055,A,30.58,8.54,108.1,1.1,07,1            
-3749.8738,14507.2825,220916,040056,A,30.60,8.88,107.4,1.1,07,1            
-3749.8654,14507.2840,220916,040057,A,30.56,8.27,106.8,1.1,07,1            
-3749.8571,14507.2855,220916,040058,A,30.32,8.22,106.1,1.3,06,1            
-3749.8488,14507.2870,220916,040059,A,30.07,8.52,105.5,1.3,06,1            
-3749.8406,14507.2886,220916,040100,A,29.86,8.97,104.7,1.3,06,1            
-3749.8324,14507.2901,220916,040101,A,29.76,8.72,104.0,1.3,06,1            
-3749.8242,14507.2916,220916,040102,A,29.55,8.68,103.2,1.3,06,1            
-3749.8161,14507.2931,220916,040103,A,29.48,8.33,102.5,1.3,06,1            
-3749.8081,14507.2946,220916,040104,A,29.31,8.05,101.7,1.8,05,1            
-3749.8001,14507.2960,220916,040105,A,28.66,8.85,101.1,1.3,06,1            
-3749.7925,14507.2975,220916,040106,A,27.35,9.38,100.5,1.3,06,1            
-3749.7852,14507.2990,220916,040107,A,26.15,9.43,99.9,1.3,06,1             
-3749.7782,14507.3004,220916,040108,A,24.70,9.43,99.3,1.3,06,1             
-3749.7718,14507.3018,220916,040109,A,22.59,9.55,98.8,1.3,06,1             
-3749.7661,14507.3030,220916,040110,A,19.37,10.17,98.3,1.3,06,1            
-3749.7614,14507.3040,220916,040111,A,15.91,10.10,97.9,1.3,06,1            
-3749.7578,14507.3048,220916,040112,A,11.53,9.92,97.6,1.8,05,1             
-3749.7553,14507.3052,220916,040113,A,7.51,9.26,97.5,1.3,06,1              
-3749.7538,14507.3055,220916,040114,A,5.13,9.12,97.5,1.3,06,1              
-3749.7528,14507.3057,220916,040115,A,3.31,10.08,97.7,1.9,05,1             
-3749.7516,14507.3061,220916,040122,A,3.63,27.63,99.0,1.8,05,1             
-3749.7498,14507.3069,220916,040123,A,10.25,18.88,99.3,1.8,05,1            
-3749.7463,14507.3077,220916,040124,A,15.26,5.92,99.3,1.3,06,1             
-3749.7417,14507.3081,220916,040125,A,17.19,5.13,99.6,1.9,05,1             
-3749.7370,14507.3085,220916,040126,A,16.28,6.59,100.0,1.9,05,1            
-3749.7330,14507.3091,220916,040127,A,12.76,7.96,100.2,1.9,05,1            
-3749.7304,14507.3096,220916,040128,A,7.04,8.84,100.4,1.9,05,1             
-3749.7244,14507.3106,220916,040159,A,4.41,13.13,105.2,1.8,04,1            
-3749.7228,14507.3119,220916,040200,A,9.09,38.65,105.1,1.9,05,1            
-3749.7213,14507.3151,220916,040201,A,12.25,70.79,104.9,1.9,05,1           
-3749.7211,14507.3201,220916,040202,A,15.39,92.95,104.1,1.1,07,1           
-3749.7218,14507.3261,220916,040203,A,18.38,100.66,103.8,1.3,06,1          
-3749.7229,14507.3331,220916,040204,A,20.70,99.93,103.0,1.3,06,1           
-3749.7240,14507.3408,220916,040205,A,22.61,99.88,102.3,1.3,06,1           
-3749.7252,14507.3491,220916,040206,A,24.52,99.24,101.6,1.3,06,1           
-3749.7264,14507.3581,220916,040207,A,26.23,98.51,101.1,1.3,06,1           
-3749.7276,14507.3676,220916,040208,A,27.34,98.24,100.6,1.3,06,1           
-3749.7288,14507.3774,220916,040209,A,28.02,98.35,100.2,1.3,06,1           
-3749.7300,14507.3874,220916,040210,A,28.62,98.74,99.7,1.3,06,1            
-3749.7314,14507.3976,220916,040211,A,29.22,98.81,99.1,1.3,06,1            
-3749.7327,14507.4079,220916,040212,A,29.21,98.59,98.4,1.1,07,1            
-3749.7340,14507.4181,220916,040213,A,28.81,98.57,97.6,1.1,07,1            
-3749.7353,14507.4281,220916,040214,A,28.62,98.93,96.8,1.1,07,1            
-3749.7366,14507.4381,220916,040215,A,28.78,98.53,96.0,1.1,07,1            
-3749.7378,14507.4482,220916,040216,A,28.91,98.97,95.0,1.1,07,1            
-3749.7391,14507.4584,220916,040217,A,29.21,98.73,94.1,1.1,07,1            
-3749.7404,14507.4686,220916,040218,A,29.53,98.73,93.1,1.1,07,1            
-3749.7417,14507.4790,220916,040219,A,29.96,98.58,92.1,1.1,07,1            
-3749.7430,14507.4896,220916,040220,A,30.36,98.53,91.1,1.1,07,1            
-3749.7443,14507.5003,220916,040221,A,30.79,98.47,90.1,1.1,07,1            
-3749.7456,14507.5111,220916,040222,A,31.18,98.49,89.1,1.1,07,1            
-3749.7470,14507.5220,220916,040223,A,31.55,98.45,88.1,1.1,07,1            
-3749.7483,14507.5331,220916,040224,A,31.91,98.42,87.1,1.1,07,1            
-3749.7496,14507.5443,220916,040225,A,32.16,98.33,86.1,1.1,07,1            
-3749.7510,14507.5556,220916,040226,A,32.29,98.23,85.3,1.1,07,1            
-3749.7523,14507.5669,220916,040227,A,32.45,98.16,84.4,1.1,07,1            
-3749.7536,14507.5782,220916,040228,A,32.59,98.13,83.6,1.3,06,1            
-3749.7549,14507.5896,220916,040229,A,32.60,97.91,82.8,1.3,06,1            
-3749.7562,14507.6009,220916,040230,A,32.31,98.20,82.2,1.3,06,1            
-3749.7575,14507.6121,220916,040231,A,32.01,98.00,81.6,1.4,06,1            
-3749.7587,14507.6232,220916,040232,A,31.54,98.09,81.3,1.4,06,1            
-3749.7600,14507.6341,220916,040233,A,31.36,98.26,80.9,1.9,05,1            
-3749.7613,14507.6452,220916,040234,A,31.95,98.32,81.1,1.3,06,1            
-3749.7628,14507.6563,220916,040235,A,32.01,99.90,80.9,1.3,06,1            
-3749.7642,14507.6673,220916,040236,A,31.63,99.35,81.0,1.3,06,1            
-3749.7655,14507.6782,220916,040237,A,30.95,97.75,81.4,1.3,06,1            
-3749.7664,14507.6888,220916,040238,A,29.61,95.86,81.9,1.1,07,1            
-3749.7672,14507.6990,220916,040239,A,28.79,95.94,82.5,1.1,07,1            
-3749.7681,14507.7091,220916,040240,A,29.33,96.97,83.4,1.1,07,1            
-3749.7692,14507.7195,220916,040241,A,30.06,98.09,84.4,1.1,07,1            
-3749.7703,14507.7301,220916,040242,A,30.66,97.48,85.6,1.3,06,1            
-3749.7714,14507.7409,220916,040243,A,31.13,97.78,86.8,1.1,07,1            
-3749.7726,14507.7517,220916,040244,A,31.17,98.34,87.9,1.1,07,1            
-3749.7739,14507.7625,220916,040245,A,30.93,98.98,89.0,1.1,07,1            
-3749.7752,14507.7732,220916,040246,A,30.87,98.57,90.1,1.1,07,1            
-3749.7764,14507.7840,220916,040247,A,31.06,98.21,91.0,1.1,07,1            
-3749.7776,14507.7949,220916,040248,A,31.37,97.99,91.8,1.1,07,1            
-3749.7788,14507.8058,220916,040249,A,31.44,97.40,92.4,1.1,07,1            
-3749.7800,14507.8168,220916,040250,A,31.25,97.25,92.9,1.3,06,1            
-3749.7811,14507.8277,220916,040251,A,31.11,97.59,93.5,1.3,06,1            
-3749.7824,14507.8385,220916,040252,A,31.17,99.04,93.8,1.3,06,1            
-3749.7836,14507.8493,220916,040253,A,31.31,97.80,94.0,1.3,06,1            
-3749.7848,14507.8603,220916,040254,A,31.57,97.37,94.1,1.3,06,1            
-3749.7859,14507.8712,220916,040255,A,31.54,97.28,94.2,1.1,07,1            
-3749.7870,14507.8822,220916,040256,A,31.74,97.34,94.5,1.4,06,1            
-3749.7882,14507.8933,220916,040257,A,32.06,97.54,94.4,1.4,06,1            
-3749.7892,14507.9045,220916,040258,A,32.58,97.26,94.6,1.4,06,1            
-3749.7905,14507.9159,220916,040259,A,33.16,97.50,94.0,1.4,06,1            
-3749.7918,14507.9273,220916,040300,A,33.23,98.12,93.2,1.4,06,1            
-3749.7932,14507.9388,220916,040301,A,33.28,97.94,92.4,1.4,06,1            
-3749.7945,14507.9503,220916,040302,A,33.27,97.57,91.1,1.1,07,1            
-3749.7958,14507.9616,220916,040303,A,33.25,97.24,89.4,1.1,07,1            
-3749.7971,14507.9731,220916,040304,A,33.41,97.89,87.7,1.1,07,1            
-3749.7985,14507.9846,220916,040305,A,33.47,98.43,86.0,1.1,07,1            
-3749.7998,14507.9961,220916,040306,A,33.37,98.12,84.9,1.1,07,1            
-3749.8012,14508.0075,220916,040307,A,32.75,98.12,84.0,1.3,06,1            
-3749.8025,14508.0187,220916,040308,A,31.83,98.46,83.1,1.6,05,1            
-3749.8038,14508.0296,220916,040309,A,31.38,98.64,82.5,1.3,06,1            
-3749.8052,14508.0403,220916,040310,A,30.93,98.87,81.9,1.3,06,1            
-3749.8065,14508.0509,220916,040311,A,30.39,98.83,81.5,1.3,06,1            
-3749.8078,14508.0612,220916,040312,A,29.81,98.54,81.4,1.1,07,1            
-3749.8090,14508.0714,220916,040313,A,29.11,98.08,81.5,1.4,06,1            
-3749.8101,14508.0812,220916,040314,A,27.80,98.05,81.4,1.3,06,1            
-3749.8111,14508.0901,220916,040315,A,24.35,97.99,81.3,1.3,06,1            
-3749.8119,14508.0978,220916,040316,A,20.31,97.50,81.2,1.3,06,1            
-3749.8126,14508.1040,220916,040317,A,16.24,97.10,81.2,1.3,06,1            
-3749.8131,14508.1088,220916,040318,A,12.73,97.01,81.2,1.3,06,1            
-3749.8134,14508.1125,220916,040319,A,9.42,95.89,81.5,1.3,06,1             
-3749.8137,14508.1149,220916,040320,A,5.95,96.33,81.5,1.3,06,1             
-3749.8137,14508.1164,220916,040321,A,3.64,95.05,81.4,1.6,05,1             
-3749.8138,14508.1174,220916,040322,A,3.06,96.03,81.3,1.6,05,1             
-3749.8138,14508.1183,220916,040323,A,2.59,96.90,81.1,1.6,05,1             
-3749.8143,14508.1201,220916,040329,A,5.54,95.50,82.4,1.1,07,1             
-3749.8146,14508.1224,220916,040330,A,8.03,93.86,82.8,1.1,07,1             
-3749.8147,14508.1255,220916,040331,A,9.92,93.30,83.1,1.1,07,1             
-3749.8150,14508.1294,220916,040332,A,12.47,97.57,82.9,1.6,05,1            
-3749.8156,14508.1341,220916,040333,A,14.62,99.39,82.8,1.6,05,1            
-3749.8162,14508.1393,220916,040334,A,15.83,97.54,82.7,1.6,05,1            
-3749.8168,14508.1450,220916,040335,A,16.50,97.61,82.7,1.1,07,1            
-3749.8172,14508.1507,220916,040336,A,16.41,97.39,82.6,1.3,06,1            
-3749.8177,14508.1563,220916,040337,A,16.07,97.38,82.7,1.1,07,1            
-3749.8182,14508.1620,220916,040338,A,16.41,96.86,82.8,1.1,07,1            
-3749.8187,14508.1679,220916,040339,A,17.12,96.70,83.1,1.1,07,1            
-3749.8192,14508.1740,220916,040340,A,17.88,96.62,83.3,1.1,07,1            
-3749.8198,14508.1804,220916,040341,A,18.87,96.97,83.6,1.1,07,1            
-3749.8205,14508.1872,220916,040342,A,20.02,97.59,83.8,1.1,07,1            
-3749.8213,14508.1944,220916,040343,A,21.23,98.46,84.1,1.1,07,1            
-3749.8222,14508.2021,220916,040344,A,22.57,99.13,84.4,1.1,07,1            
-3749.8232,14508.2102,220916,040345,A,23.64,99.00,84.7,1.1,07,1            
-3749.8244,14508.2186,220916,040346,A,24.59,99.62,85.1,1.1,07,1            
-3749.8256,14508.2273,220916,040347,A,25.52,100.67,85.6,1.1,07,1           
-3749.8270,14508.2363,220916,040348,A,26.37,101.37,86.0,1.1,07,1           
-3749.8285,14508.2455,220916,040349,A,26.62,100.14,86.5,1.1,07,1           
-3749.8297,14508.2547,220916,040350,A,26.53,99.37,87.1,1.1,07,1            
-3749.8309,14508.2639,220916,040351,A,26.48,99.15,87.7,1.1,07,1            
-3749.8321,14508.2731,220916,040352,A,26.41,98.95,88.3,1.1,07,1            
-3749.8333,14508.2823,220916,040353,A,26.17,98.75,88.9,1.1,07,1            
-3749.8344,14508.2914,220916,040354,A,26.04,98.92,89.5,1.1,07,1            
-3749.8355,14508.3005,220916,040355,A,26.13,98.86,90.1,1.1,07,1            
-3749.8367,14508.3096,220916,040356,A,26.40,98.52,90.7,1.1,07,1            
-3749.8377,14508.3189,220916,040357,A,26.79,97.96,91.5,1.1,07,1            
-3749.8388,14508.3283,220916,040358,A,27.08,98.31,92.1,1.3,06,1            
-3749.8400,14508.3377,220916,040359,A,27.24,99.08,92.7,1.3,06,1            
-3749.8412,14508.3472,220916,040400,A,27.36,99.36,93.3,1.3,06,1            
-3749.8424,14508.3567,220916,040401,A,27.54,99.02,93.9,1.3,06,1            
-3749.8436,14508.3664,220916,040402,A,27.84,98.71,94.5,1.3,06,1            
-3749.8448,14508.3761,220916,040403,A,28.24,98.13,95.1,1.3,06,1            
-3749.8459,14508.3860,220916,040404,A,28.52,97.67,95.8,1.1,07,1            
-3749.8469,14508.3960,220916,040405,A,28.66,97.61,96.4,1.1,07,1            
-3749.8482,14508.4060,220916,040406,A,28.96,99.41,96.9,1.3,06,1            
-3749.8496,14508.4161,220916,040407,A,29.10,99.86,97.3,1.3,06,1            
-3749.8508,14508.4262,220916,040408,A,29.06,98.55,97.7,1.3,06,1            
-3749.8520,14508.4363,220916,040409,A,29.31,98.79,98.1,1.3,06,1            
-3749.8532,14508.4466,220916,040410,A,29.64,99.27,98.4,1.3,06,1            
-3749.8546,14508.4569,220916,040411,A,30.01,99.60,98.7,1.3,06,1            
-3749.8559,14508.4674,220916,040412,A,30.24,98.93,99.0,1.3,06,1            
-3749.8572,14508.4779,220916,040413,A,30.55,98.44,99.2,1.3,06,1            
-3749.8584,14508.4885,220916,040414,A,30.44,98.48,99.4,1.3,06,1            
-3749.8597,14508.4991,220916,040415,A,30.32,98.38,99.6,1.3,06,1            
-3749.8610,14508.5096,220916,040416,A,29.98,98.63,99.7,1.3,06,1            
-3749.8623,14508.5199,220916,040417,A,29.59,98.91,99.8,1.3,06,1            
-3749.8636,14508.5301,220916,040418,A,29.29,99.21,100.0,1.3,06,1           
-3749.8649,14508.5402,220916,040419,A,29.18,98.55,100.1,1.1,07,1           
-3749.8660,14508.5504,220916,040420,A,29.36,97.94,100.3,1.1,07,1           
-3749.8672,14508.5606,220916,040421,A,29.60,97.90,100.4,1.1,07,1           
-3749.8683,14508.5709,220916,040422,A,29.63,98.14,100.5,1.1,07,1           
-3749.8696,14508.5811,220916,040423,A,29.46,98.74,100.7,1.1,07,1           
-3749.8708,14508.5913,220916,040424,A,29.37,98.84,100.9,1.4,06,1           
-3749.8721,14508.6014,220916,040425,A,29.02,98.43,101.0,1.4,06,1           
-3749.8732,14508.6115,220916,040426,A,29.07,98.24,101.2,1.4,06,1           
-3749.8743,14508.6216,220916,040427,A,29.20,98.01,101.4,1.1,07,1           
-3749.8755,14508.6317,220916,040428,A,29.32,97.94,101.5,1.3,06,1           
-3749.8767,14508.6418,220916,040429,A,29.22,98.64,101.6,1.3,06,1           
-3749.8780,14508.6519,220916,040430,A,28.95,99.52,101.8,1.1,07,1           
-3749.8793,14508.6618,220916,040431,A,28.72,99.09,102.0,1.1,07,1           
-3749.8805,14508.6717,220916,040432,A,28.40,98.77,102.2,1.3,06,1           
-3749.8817,14508.6815,220916,040433,A,28.13,98.61,102.3,1.3,06,1           
-3749.8829,14508.6911,220916,040434,A,27.95,99.31,102.4,1.3,06,1           
-3749.8841,14508.7007,220916,040435,A,27.55,98.32,102.6,1.3,06,1           
-3749.8853,14508.7102,220916,040436,A,27.42,98.61,102.8,1.3,06,1           
-3749.8864,14508.7197,220916,040437,A,27.15,98.33,103.0,1.3,06,1           
-3749.8875,14508.7289,220916,040438,A,26.49,99.14,103.2,1.3,06,1           
-3749.8886,14508.7379,220916,040439,A,25.73,99.09,103.3,1.3,06,1           
-3749.8897,14508.7466,220916,040440,A,24.94,98.92,103.4,1.3,06,1           
-3749.8908,14508.7551,220916,040441,A,24.15,99.26,103.6,1.3,06,1           
-3749.8918,14508.7633,220916,040442,A,23.53,97.99,104.0,2.0,05,1           
-3749.8927,14508.7713,220916,040443,A,23.21,98.21,104.4,1.4,06,1           
-3749.8936,14508.7793,220916,040444,A,23.27,98.48,104.9,1.4,06,1           
-3749.8945,14508.7874,220916,040445,A,23.92,98.41,105.2,1.4,06,1           
-3749.8955,14508.7957,220916,040446,A,24.34,98.72,105.3,1.1,07,1           
-3749.8965,14508.8042,220916,040447,A,24.55,98.76,105.4,1.1,07,1           
-3749.8975,14508.8126,220916,040448,A,24.09,98.95,105.4,1.1,07,1           
-3749.8985,14508.8206,220916,040449,A,22.46,99.16,105.5,1.1,07,1           
-3749.8995,14508.8277,220916,040450,A,19.31,99.22,105.5,1.1,07,1           
-3749.9003,14508.8340,220916,040451,A,17.76,99.05,105.6,1.1,07,1           
-3749.9010,14508.8400,220916,040452,A,17.09,99.24,105.7,1.1,07,1           
-3749.9017,14508.8457,220916,040453,A,16.52,99.00,105.7,1.1,07,1           
-3749.9024,14508.8514,220916,040454,A,16.73,98.72,105.7,1.1,07,1           
-3749.9032,14508.8576,220916,040455,A,19.50,98.03,105.7,1.1,07,1           
-3749.9040,14508.8649,220916,040456,A,22.31,98.35,105.5,1.1,07,1           
-3749.9049,14508.8731,220916,040457,A,24.85,97.85,105.0,1.1,07,1           
-3749.9059,14508.8819,220916,040458,A,26.16,98.29,104.5,1.3,06,1           
-3749.9069,14508.8912,220916,040459,A,26.87,98.09,103.8,1.3,06,1           
-3749.9080,14508.9007,220916,040500,A,27.71,98.86,103.4,1.4,06,1           
-3749.9092,14508.9104,220916,040501,A,27.97,98.95,103.2,1.4,06,1           
-3749.9104,14508.9201,220916,040502,A,27.72,99.03,103.1,1.4,06,1           
-3749.9116,14508.9297,220916,040503,A,27.53,99.21,103.0,1.4,06,1           
-3749.9128,14508.9392,220916,040504,A,27.26,99.12,102.9,1.4,06,1           
-3749.9141,14508.9487,220916,040505,A,26.97,99.88,102.9,1.4,06,1           
-3749.9155,14508.9581,220916,040506,A,27.28,100.49,103.1,1.1,07,1          
-3749.9168,14508.9676,220916,040507,A,27.68,99.34,103.4,1.4,06,1           
-3749.9181,14508.9772,220916,040508,A,27.92,99.23,103.7,1.4,06,1           
-3749.9193,14508.9869,220916,040509,A,28.08,98.99,103.9,2.0,05,1           
-3749.9205,14508.9967,220916,040510,A,28.20,98.62,104.3,1.3,06,1           
-3749.9217,14509.0065,220916,040511,A,28.23,97.89,104.7,1.3,06,1           
-3749.9227,14509.0164,220916,040512,A,28.47,97.18,105.3,1.1,07,1           
-3749.9237,14509.0264,220916,040513,A,28.77,97.70,106.0,1.1,07,1           
-3749.9248,14509.0365,220916,040514,A,29.35,97.92,106.4,1.1,07,1           
-3749.9260,14509.0469,220916,040515,A,30.03,98.60,106.6,1.1,07,1           
-3749.9272,14509.0574,220916,040516,A,30.58,98.36,106.8,1.1,07,1           
-3749.9285,14509.0680,220916,040517,A,30.90,99.11,106.7,1.1,07,1           
-3749.9298,14509.0787,220916,040518,A,31.03,98.23,106.7,1.1,07,1           
-3749.9310,14509.0895,220916,040519,A,31.01,98.16,106.8,1.1,07,1           
-3749.9322,14509.1003,220916,040520,A,30.81,97.97,107.0,1.1,07,1           
-3749.9334,14509.1109,220916,040521,A,30.38,98.66,107.2,1.1,07,1           
-3749.9346,14509.1213,220916,040522,A,29.58,96.95,107.6,1.1,07,1           
-3749.9354,14509.1315,220916,040523,A,28.94,95.18,107.9,1.1,07,1           
-3749.9363,14509.1416,220916,040524,A,29.07,97.56,108.3,1.3,06,1           
-3749.9376,14509.1517,220916,040525,A,29.21,98.75,108.7,1.1,07,1           
-3749.9389,14509.1618,220916,040526,A,29.39,99.07,109.0,1.1,07,1           
-3749.9403,14509.1720,220916,040527,A,29.57,99.56,109.3,1.1,07,1           
-3749.9416,14509.1823,220916,040528,A,29.96,99.13,109.4,1.1,07,1           
-3749.9429,14509.1927,220916,040529,A,30.37,98.34,109.5,1.1,07,1           
-3749.9441,14509.2034,220916,040530,A,30.96,98.31,109.3,1.1,07,1           
-3749.9454,14509.2142,220916,040531,A,31.31,98.14,109.2,1.1,07,1           
-3749.9466,14509.2251,220916,040532,A,31.50,98.01,108.8,1.1,07,1           
-3749.9479,14509.2360,220916,040533,A,31.47,98.15,108.5,1.1,07,1           
-3749.9491,14509.2470,220916,040534,A,31.52,98.29,108.0,1.1,07,1           
-3749.9503,14509.2579,220916,040535,A,31.49,97.90,107.4,1.1,07,1           
-3749.9515,14509.2689,220916,040536,A,31.67,97.90,106.9,1.1,07,1           
-3749.9527,14509.2799,220916,040537,A,31.88,97.21,106.1,1.1,07,1           
-3749.9538,14509.2911,220916,040538,A,32.18,95.99,105.4,1.1,07,1           
-3749.9547,14509.3024,220916,040539,A,32.42,95.28,104.6,1.5,06,1           
-3749.9555,14509.3138,220916,040540,A,32.58,95.08,103.9,1.5,06,1           
-3749.9563,14509.3252,220916,040541,A,32.86,94.44,103.1,1.5,06,1           
-3749.9571,14509.3365,220916,040542,A,31.73,95.38,102.4,1.5,06,1           
-3749.9579,14509.3471,220916,040543,A,28.75,96.00,101.9,1.5,06,1           
-3749.9587,14509.3562,220916,040544,A,23.96,95.96,101.7,2.2,05,1           
-3749.9590,14509.3635,220916,040545,A,19.16,91.63,101.3,1.5,06,1           
-3749.9576,14509.3692,220916,040546,A,16.37,66.71,101.0,1.1,07,1           
-3749.9548,14509.3734,220916,040547,A,15.01,44.79,100.5,2.0,05,1           
-3749.9511,14509.3759,220916,040548,A,15.04,21.37,100.0,2.0,05,1           
-3749.9466,14509.3764,220916,040549,A,17.08,356.16,99.8,2.0,05,1           
-3749.9411,14509.3741,220916,040550,A,19.92,338.52,99.6,1.5,06,1           
-3749.9353,14509.3703,220916,040551,A,23.11,333.86,99.1,1.1,07,1           
-3749.9291,14509.3658,220916,040552,A,25.57,331.14,98.6,1.1,07,1           
-3749.9226,14509.3605,220916,040553,A,27.64,329.30,97.0,1.3,06,1           
-3749.9157,14509.3551,220916,040554,A,29.26,329.45,96.4,2.0,05,1           
-3749.9086,14509.3491,220916,040555,A,30.06,326.33,95.5,2.0,05,1           
-3749.9016,14509.3426,220916,040556,A,30.63,323.78,94.7,2.0,05,1           
-3749.8949,14509.3356,220916,040557,A,30.61,321.06,94.0,2.0,05,1           
-3749.8883,14509.3284,220916,040558,A,30.32,319.91,93.3,1.7,05,1           
-3749.8817,14509.3214,220916,040559,A,30.14,320.13,93.2,1.3,06,1           
-3749.8752,14509.3144,220916,040600,A,29.97,321.19,92.8,1.3,06,1           
-3749.8686,14509.3078,220916,040601,A,29.99,322.81,93.0,1.3,06,1           
-3749.8618,14509.3014,220916,040602,A,29.93,324.44,93.3,1.3,06,1           
-3749.8548,14509.2953,220916,040603,A,29.82,326.34,93.9,1.3,06,1           
-3749.8478,14509.2895,220916,040604,A,29.70,327.81,93.9,2.0,05,1           
-3749.8408,14509.2839,220916,040605,A,29.83,328.96,93.9,2.0,05,1           
-3749.8337,14509.2783,220916,040606,A,29.93,328.66,93.9,2.0,05,1           
-3749.8266,14509.2726,220916,040607,A,29.75,328.07,93.8,2.0,05,1           
-3749.8196,14509.2670,220916,040608,A,29.70,328.64,93.4,1.3,06,1           
-3749.8126,14509.2614,220916,040609,A,29.76,328.31,93.3,1.3,06,1           
-3749.8056,14509.2557,220916,040610,A,29.61,328.10,93.1,1.3,06,1           
-3749.7986,14509.2501,220916,040611,A,29.75,328.20,92.9,2.0,05,1           
-3749.7916,14509.2446,220916,040612,A,29.74,328.46,92.5,1.3,06,1           
-3749.7845,14509.2390,220916,040613,A,29.66,328.10,92.2,1.3,06,1           
-3749.7775,14509.2334,220916,040614,A,29.63,328.65,92.2,1.3,06,1           
-3749.7704,14509.2280,220916,040615,A,29.66,328.87,92.4,1.3,06,1           
-3749.7634,14509.2225,220916,040616,A,29.60,328.95,92.1,1.3,06,1           
-3749.7562,14509.2170,220916,040617,A,29.89,329.66,92.0,1.3,06,1           
-3749.7491,14509.2117,220916,040618,A,29.69,330.13,91.8,2.0,05,1           
-3749.7418,14509.2067,220916,040619,A,29.66,332.62,91.4,2.0,05,1           
-3749.7344,14509.2022,220916,040620,A,29.53,336.50,91.0,1.3,06,1           
-3749.7268,14509.1984,220916,040621,A,29.44,339.57,90.7,1.6,05,1           
-3749.7190,14509.1949,220916,040622,A,29.50,340.54,90.7,1.3,06,1           
-3749.7111,14509.1915,220916,040623,A,29.63,340.57,90.5,1.3,06,1           
-3749.7033,14509.1880,220916,040624,A,29.78,340.43,90.3,1.3,06,1           
